class_id,treatment_type,product_id,review_author_name,review_date,review_content,review_rating,review_is_verified
herbs,Chimique,B0CDNPDFFQ,Amazon Customer,"Reviewed in the United States on April 4, 2023",Sprayer does not work,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Emilie W,"Reviewed in the United States on August 6, 2017",Works very well ! I have spray like every 3 weeks because its raining season right now but I love this product,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Lisa T.,"Reviewed in the United States on October 24, 2018",Received today but one jug had leaked all out!!!  Otherwise this is a great product!,2.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Amazon Customer,"Reviewed in the United States on July 19, 2020",I didn’t get the item advertised part of the reason I ordered this one was that it was “ready to use”. I received a refill container with no way to use it. Maybe it works I can’t tell.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Michael Palomino II,"Reviewed in the United States on May 3, 2022",Followed directions and never got the spray gun to spray nor the liquid to go into the hose,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,John,"Reviewed in the United States on January 2, 2017",o.k.,3.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Amazon Customer,"Reviewed in the United States on June 23, 2022",sprayer did not work,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,StevieDee,"Reviewed in the United States on May 11, 2021",The spray nozzle did not work on either one. I will not be purchasing  again.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Donna H.,"Reviewed in the United States on April 4, 2022",Sprayer did not work. Couldn't get cap off.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Butch,"Reviewed in the United States on February 16, 2022",The pump doesn't work,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Donna,"Reviewed in the United States on May 26, 2015","great product, price is comparable to the big box retailers and we like the ease of ordering through Amazon.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Catherine Subaitani,"Reviewed in the United States on June 1, 2020",this came without the sprayer attachment and therefor I can not use it,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Will,"Reviewed in the United States on September 14, 2016","Really effective, shockingly so. This product kills. Spectracide is aptly named.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Orlando Torres,"Reviewed in the United States on April 3, 2017",Great price and lots works well,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Talc,"Reviewed in the United States on July 7, 2017",The best,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,atific,"Reviewed in the United States on July 14, 2023","I purchased Spectracide Ground Clear to kill my weeds. After about a week after treating the weeds, they never looked so healthy. I had to go back to the tried and true Roundup. The weeds were all dead within a day or two.",1.0 out of 5 stars,
herbs,Chimique,B0CDNPDFFQ,Carrie Jaske,"Reviewed in the United States on March 28, 2022",Works immediately cheaper than round up which takes at least a week to notice results. Best Value!,5.0 out of 5 stars,
herbs,Chimique,B0CDNPDFFQ,W. Cloake,"Reviewed in the United States on December 10, 2016","I returned this item after trying it in our yard. Sprayed some wild bermuda grass and clover weeds and it took three days to make the clover brown a little but it didn't kill them seemed to just burn them some. The grass it did nothing to at all. It was about 65-70 degrees at time of spraying, so I don't think temperature should have been an issue.",2.0 out of 5 stars,
herbs,Chimique,B0CDNPDFFQ,Trixia Lassiter,"Reviewed in the United States on May 28, 2018","Works as advertised and FAST! I used my own sprayer and sprayed on a particularly hot day. After just 3 hours, this is the result.  I know after a few more hours the weeds will be completely dead.",5.0 out of 5 stars,
herbs,Chimique,B0CDNPDFFQ,Whitney Strohmeyer,"Reviewed in the United States on June 7, 2015",This stuff is awesome. I run a gas station and only work 1 full shift per week. I have been using regular weed and grass killer with moderate success. I usually spray and come back a week later to find noxious weeds only half dead. I found this on sale at the local big box store. The first time I used it I found that it actually kills on a few hours. I went to spray a second round 6 hours later and found most of my previously treated weeds brown and near complete elimination. This is worth every penny!,5.0 out of 5 stars,
herbs,Chimique,B0CDNPDFFQ,Robin L. Garrett,"Reviewed in the United States on August 5, 2016",This is a great product.  Works as described.. Grass began to turn brown the next day!.  Would buy again.,5.0 out of 5 stars,
herbs,Chimique,B0CDNPDFFQ,Bill Rodwick,"Reviewed in the United States on February 26, 2022","With all my might I could not unscrew the cap after I realized that the trigger/handle that came with  the jug did work no matter how you moved the selector. I ended up cutting off the cap and pouring the contents into an empty container, made by the same folks, but purchased locally at a higher cost I had on hand with a trigger/handle that worked. Would I purchase again?  Sure!!!",4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,kr,"Reviewed in the United States on May 6, 2021",I use this every spring for my weeds . If I start as soon as I see them sprout in spring then I can get a handle on them in about a week. After that I only have to do a touch up shot here and there.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,michael slusher,"Reviewed in the United States on June 26, 2022",Had to use another pump bottle with sprayer. Just to use what was in container. But it did kill grass and weeds. FAST,3.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Sandy L. Pitzer,"Reviewed in the United States on August 14, 2020",This weed killer is phenomenal and works faster and lasts longer than all other competitors.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Amazon Customer,"Reviewed in the United States on November 21, 2020","Was sent a ""refill"" not the original 1 gallon with sprayer as shown and or advertised",1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,AJ Smith,"Reviewed in the United States on July 25, 2022","Works within hours of application, saves alot of time weed eating.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Richard Duardo,"Reviewed in the United States on July 9, 2022",One good treatment does the trick,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Ashley Thompson,"Reviewed in the United States on May 17, 2022",This is my go to kind. It works good & good value for your $.,4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0CDNPDFFQ,Christina Perkins,"Reviewed in the United States on April 28, 2022",It does its job.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0C6T21Z8Z,Anthonettedm,"Reviewed in the United States on September 27, 2023",Wish it worked a bit faster but it does work. Glad I ordered it.,4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0C6T21Z8Z,Liberty Welsh,"Reviewed in the United States on September 16, 2023","It says visible results in 5 hours.  More like 5 days, but it does work.",4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B0C6T21Z8Z,Michael J. Fusco,"Reviewed in the United States on September 3, 2023",Supposed to kill crabgrass but did nothing to kill it.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Homer123,"Reviewed in the United States on November 2, 2022","For years I used the ""other"" brand of weed prevention granules.  They worked ok.  Unfortunately, i had a crab grass invasion like I've never seen before.  This stuff took care of my actively growing crab grass.  I tried the spray to kill the individual pieces that were popping up to no avail (plus it turns them white, and they stick out like a sore thumb).  I put this down and the crab grass that was growing died and not a single new one sprouted.  I'm not sure what magic they used to create this, but it works.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,dissappointed,"Reviewed in the United States on March 2, 2023",Didn’t perform very well,4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Mimi,"Reviewed in the United States on May 29, 2021","Preen is absolutely amazing. You must follow application instructions and it's important to apply when it tells you to (i.e. before crabgrass emerges, not after it emerges). I live in New Jersey. Every Spring, my lawn is practically free of clover and crabgrass after the first application. I have used Preen for about 4 years now and will never go back to that worthless SCOTTs product which only nourishes the weeds and crabgrass. After I use Preen Crabgrass Control in early spring, I maintain lawn with another feeding of Preen All in One around late August. June and July the grass is drying up with the harsh heat and sun, so i don't waste Preen when the grass is going dormant. With Preen, you don't need the 4 different applications that SCOTTs makes you do. So worth it. Definitely recommend Preen products.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,David Wolfanger,"Reviewed in the United States on August 26, 2022","I will retract my original, ""very disappointing"" review. I have seen darkening of crabgrass in my lawn. Although it's been at least 4 weeks, and I think I will need another application. I still expected it to be better based on reviews.",3.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,M Hoff,"Reviewed in the United States on July 19, 2023",The product I ordered is exactly what I ordered.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Jeffrey Schott,"Reviewed in the United States on November 28, 2023","Excellent product. However, kept moving delivery date down to over 6 weeks; then I complained to Amazon, got twenty bucks courtesy credit and received my order a week or so later. Meanwhile my crabgrass problem tripled, so mathematically this is a loser.",1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Brandon Tommessilli,"Reviewed in the United States on September 4, 2023",I put it down almost a month ago and it's starting to turn brown now that summer is over. I recommend spending the extra money to get a better product.,2.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Chaz Hall,"Reviewed in the United States on October 23, 2022","Many reviewers state this doesn’t kill weeds….well, it doesn’t, it’s not a weed killer. This is a weed preventer. I have noticed a difference in my lawn, crabgrass in particular. This is easy to spread and effective when used accordingly. Preen is a good product.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Beverly Ham,"Reviewed in the United States on May 20, 2022",Doesn't rid clover or wild violets.,3.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Russ Walker,"Reviewed in the United States on October 4, 2021",As advertised,4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,GMitch,"Reviewed in the United States on October 28, 2022",Very happy with this product.  Killed the crabgrass with 2 applications.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Beth D.,"Reviewed in the United States on October 8, 2022",This killed the damn crab grass that took over my lawn,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,jk,"Reviewed in the United States on July 1, 2021","No crabgrass but other weeds.  Preen works great in suppressing weeds in my garden, no so much in the grass.",3.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Nancy Moore,"Reviewed in the United States on November 5, 2019","For the first time this summer a patch of crabgrass popped up in our lawn. Seems lots of our neighbors had it too. After some research, my husband chose this product and it worked beautifully!! After only one application and there was no more crab grass sticking its spears into the sky. And out St. Augustine grass wasn’t affected.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,C. Berg,"Reviewed in the United States on March 17, 2018","I hit the lawn mixed with crabgrass, newly sprouting spurge, and chickweed with some ortho weed killer first to kill existing weeds.  Speedzone southern lawn works better but all I had was some ortho.  Turned most weeds yellow but did not kill all...about 50%.  Put the Preen over a few weeks later and killed the rest and preventing spurge seeds from invading.  Happy with product.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Swim Mom,"Reviewed in the United States on May 26, 2020",Didn't prevent many many crabgrass patches. Applied in late March when the grass was waking up.  Had to buy spray on crab grass killer in May.,3.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,JJ,"Reviewed in the United States on February 22, 2018","This is the third year I purchase it for my lawn. 40% of my lawn used to be covered with crabgrass. I rarely see a few of them after I applied in early spring for two years. By applying  it in early spring every year as instructed, it saves me lots of effort of weeding in the summer. I will recommend this product to my friend.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Milton L. Hoff,"Reviewed in the United States on March 8, 2022","Has only been on lawn for a few weeks, but it does not seem to be having any effect.  This is second application, and so far, not thrilled.",2.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Diana B,"Reviewed in the United States on April 26, 2023",It’s been about 3 weeks after applying preen to my yard.I don’t see crab grass or any other weeds dying.$40 a bag is disappointing. I usually get a giant bag of weed and feed at Home Depot for $40 that I see results on weeds at least.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,john rucker,"Reviewed in the United States on September 5, 2022",It works!,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,J. Ritchie,"Reviewed in the United States on February 16, 2020","Seems like this stuff did the job. It’s early days, not into Spring yet but no crabgrass in sight. May have to spot treat some areas in Summer but so far, I like what I see.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Bruce Bell,"Reviewed in the United States on September 12, 2023",I used this according to the instructions and the weeds keep coming has no visible effect,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Tami,"Reviewed in the United States on August 5, 2022","I put this on my yard to kill crabgrass and it does not work. Maybe cause the crabgrass was at a certain growing stage, I don’t know, but it didn’t work at all and I did exactly what the directions said to do.",1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,AmeliaB,"Reviewed in the United States on December 5, 2019",This is the only weed killer that works on spurge. We even pay for a lawn weed care program but that doesn’t touch the spurge.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Peter R,"Reviewed in the United States on December 18, 2019",Crabgrass is completely dead and no more is sprouting up. Worked excellent. I’ll be using this brand once a year from now on.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,ebonee,"Reviewed in the United States on July 8, 2021",Keeps my grass low to weed free,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,George W. Schurr,"Reviewed in the United States on June 26, 2020",This definitely does reduce the amount of crabgrass in my yard.  I use it every year,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Spike,"Reviewed in the United States on July 15, 2020","I put it down per the instructions, but there is still plenty of crabgrass growing, so I'm not sure what good it did.I use Preen Weed Control around my landscape beds, and that seems to be effective, but this crabgrass product only wasted my money.  I would urge to you not to waste yours.",1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Stan Lee,"Reviewed in the United States on May 21, 2020",I live in Missouri and I have used halts for crabgrass early spring and spot spray for weeds. I also use organic fertilizer. I put preen down the first week of April and now my bluegrass isn’t doing well even with all the cool weather and rain as of May 21st I would never use this again.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Larry Gilbert,"Reviewed in the United States on April 19, 2021",To eRly to tell if it works,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Ivana,"Reviewed in the United States on August 1, 2020",This product really works well on the weeds listed.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Kelli Proctor,"Reviewed in the United States on January 16, 2023",This product did not kill the weeds it said it would.  Will never buy again.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,indira venkatesh,"Reviewed in the United States on September 8, 2022",I like it because it is easy to spread but it doesn’tSeem to do the job,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,Sandi C,"Reviewed in the United States on September 4, 2021",I spread this as directions read but didn’t help reduce or stop crabgrass growth.,1.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,John Chancellor,"Reviewed in the United States on April 15, 2020","Behind our house is about a 50’ drainage right of way.  It is maintained by the HOA, but all they do is cut the grass and weeds.  They do nothing to kill/prevent weeds.  So, I have a challenge each year with keeping the unwanted grass and weeds out of my lawn.The Preen Crabgrass Control is a preventive treatment.  That is, you apply it prior to seeing any crabgrass in your lawn.  It is designed to keep it from even getting a start.First, a disclaimer.  It is not possible to prove a negative – that is, you can observe that there is no crabgrass but you cannot prove why.  Since I treated my yard, it is not possible to say how bad things might have been.  I did not split test my lawn.I have not seen any evidence of crabgrass in the lawn this year.  It apparently is doing what it is designed to do.I use a spreader and set it according to the instruction on the package.  The Preen pellets were easy to apply, they go on evenly and covered the entire lawn.I’m pleased with the ease of application and the results.",4.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Ohstacy,"Reviewed in the United States on April 9, 2020","I love the fact that the Preen Lawn Crabgrass Control doesn’t just kill weeds, but also prevents them. That’s saves us a lot of muscle power in the future. Plus, application is easy and fast.Considering, though, that we own one acre of land, it is expensive to keep our lawn looking pretty. In essence, we require 10 bags of Preen Lawn Crabgrass Control, because one bag covers 5,000 square feet, and we need a total of nearly 50,000 square feet of this product to cover our entire lawn.That being said, for us a nice-looking environment is worth the cost and effort, and this product will help us keep up appearances.Thank you for taking the time to read my review, and if you find it Helpful, please click the “Helpful” button below. I receive no compensation, but work extra hard to help shoppers make the right decisions with their shopping needs. I appreciate your support and thank you in advance.😘😘",4.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,NayNay Roth,"Reviewed in the United States on May 15, 2020","Now that grass is finally starting to grow, I have noticed a SIGNIFICANT reduction in the amount of crabgrass in my yard when compared to last Spring.  I spread this Preen Crabgrass Control in the early Spring when I first started noticing growth.  It was easy to apply and went a long way.  I nearly forgot about the application until I noticed that there was almost no crabgrass growing in the yard.  Last year it seemed like crabgrass was overtaking our yard.  This was my first use of this product.  So far, I am a big fan!",4.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Allison,"Reviewed in the United States on April 12, 2020","There are two main things that I really like about this product:(1) it’s not mixed with fertilizer.  I like to purchase fertilizer separately, so I can buy the right kind that my lawn needs—not whatever happens to come in the package with the crabgrass preventer.  All fertilizers are not the same.  It’s pretty hard to find crabgrass control that is not mixed with something else, so I appreciate this product.(2) Although this is a pre-emergent crabgrass killer (which means its a preventer that stops crabgrass from germinating before you see it in your lawn—apply it late winter/early spring before it gets warm enough for last year’s seeds to germinate which is around 50-55 degrees), it also works if you are a little late in spring because it also works on EARLY post-emergent crabgrass (that means if you start to see some in your lawn early in the spring, this will still work to kill that early crabgrass too).This is not the product to apply in June after your crabgrass is well established.  For that you would need a post-emergent crabgrass killer.This is a good product for preventing crabgrass and controlling it very early in spring. I do recommend it.If my review was helpful, please let Amazon know by clicking “helpful”.  Thanks.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Steve L,"Reviewed in the United States on June 20, 2020","I don't tend to get a lot of crabgrass in my lawn, but there is some. The Preen Lawn Crabgrass Control did seem to significantly reduce crabgrass growth in the couple of months since I applied it. I was less taken with its claim for weed control, as it seemed to have no effect on the types of weeds growing in my lawn. I suspect this product will find more appropriate use in more southern states (I am in New Hampshire).",4.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,K-cee Kit,"Reviewed in the United States on March 10, 2020",So I have not have a lot of experience with this Preen brand -but so far I have no complaints…It seems to be working as promised I have no complaints about it. Lastly you get a quality product for a very fair price and you also get a very large quantity of it as well! No issue here great deal...,4.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Nik,"Reviewed in the United States on June 3, 2020","It reduced the amount of crab grass I got this year, but did not completely eliminate it.  Considering how effective I have found some hose applied applications, I am not so sure I would recommend this unless you are spreading over a massive area.",3.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,W. Allen,"Reviewed in the United States on April 17, 2019",Appears to be working. Better price at hd online.,4.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,B.A.R.,"Reviewed in the United States on April 23, 2020","I applied this pretty early - in March.  It has kept crabgrass from taking hold, but I couldn't really comment on killing any active spots.  Also, while it seemed to indicate that it would control or even kill other types of weeds, I haven't seen much in that regard.  I don't have new weeds, but the existing ones are still there.  I do like that when it says it treats 5,000 square feet, that's at the full strength needed to both prevent and kill.  A lot of products label themselves for 5,000 square feet, but then when you read the application guidelines, it only covers that much at the very minimum coverage guideline.  This was the opposite scenario where you can apply at the higher rate and still have enough product for 5,000 square feet.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,J. Stroh,"Reviewed in the United States on April 3, 2020","I have had the Lawn Crabgrass control on my lawn for 8 days and the crabgrass is showing signs of wilting and going away!  Fast acting and very easy to use with a spreader.  Last year I saw the first clumps of crabgrass and pulled them out by hand but during the winter they came back up and now that it is Spring, I have clumps all over my lawn.  Not any more.  Great product!!",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Scarlett,"Reviewed in the United States on September 12, 2020","I might have overapplied this, I used a whole bag on our .5 acre front yard. But it definitely works. I used a hand crank spreader and walked up and down the yard. As summer went on you could tell it worked because in the areas I missed there were the bright green tufts of crabgrass. Meanwhile the areas where I applied it were totally crabgrass free! It didn't work on the other weeds we have, but it was a start.I worry that the crab grass will come back, but we also need to reseed for grass...so I struggle because you can't apply grass seed while this is applied, but if you don't apply this then you get crab grass. It seems to be an issue with any prevention product.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,daphne,"Reviewed in the United States on April 22, 2020","This is a really good product for controlling crabgrass.  I put it on when the ground was just beginning to warm and so far no signs of crabgrass, which I have seen in previous years.  The bag is quite large at 15 lbs, which means I can cover my entire yard with only one bag.  I spread the Preen just before an early spring snow and allowed the melt off to activate the product.  Because I have animals, this method worked perfectly.  I also like that it is not mixed with fertilizer since I have a preferred brand that I use.  I will definitely buy it again.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Leslie,"Reviewed in the United States on September 7, 2020","I have used Preen Weed Preventer for many years  in my lawn and garden, and have always been happy with the product. While it doesn't stop every weed from sprouting, it does significantly cut down their number. The trick is to apply it at least a few weeks before crabgrass usually begins to grow.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,J.Adams,"Reviewed in the United States on March 15, 2020","Preen crabgrass control is so easy to use in a regular spreader. Since the weather has been so mild, my husband put this down, after raking the lawn last week. I've used preen products for over 20 years to keep our flower beds looking great and weed free. I seriously wouldn't use anything else in our flower beds so I have complete confidence in other Preen products. Just make sure you read the instructions and apply as directed. Im looking forward to a healthy green lawn this summer, and crabgrass free lawn.Highly recommended!",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Laura0806,"Reviewed in the United States on April 1, 2020","I've battled with spurge for far too long by hand, ripping those milky jerks from the earth is such a frustrating process.  Finally, this admirable foe has been defeated; this preen crabgrass control works great and has saved me countless hours that I used to waste trying to pull by hand!!",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,SP,"Reviewed in the United States on March 11, 2020","I live in a country community in the panhandle of Texas and we have had a mild winter, so the Crabgrass and weeds are really coming on strong. Neighbors on both sides have not treated their lawns, so I have an extra battle to keep my yard Crabgrass and weed free. So far, my yard looks great. It is wild to see the difference between the yards. I'm hoping my neighbors ask me what I am using, so they'll treat theirs, too.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Justo Gabriel,"Reviewed in the United States on May 20, 2020","In my best Forge In Fire Voice... ""It Will Kill"" you might not see if for a few days, but most of my weeds are gone, It took about a week, but it works, my other grass still alive and growing",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Jeff Wignall,"Reviewed in the United States on July 22, 2020","Nothing works better than Preen at killing crabgrass (and some weeds) with one or two doses, it takes a while but it works. Trouble is, my lawn has so much crabgrass I'm not sure how much real grass I'll have left, lol. But I'm waiting a few weeks after and then I'm going to re-seed. Why is is that crabgrass grows so much better than the grass we want to grow?",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Stepone,"Reviewed in the United States on June 29, 2020","I put this down according to the package directions in March and haven’t seen any crabgrass in the yard. Last year it was awful, so this has really done the job. Very please and will use this again.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Suzy Katz,"Reviewed in the United States on April 21, 2020","SPRING APPLICATION: Easy to apply in a broadcast spreader, perhaps at a rate faster than recommended. Nevertheless, hopeful that this will stop the spread of crabgrass from the neighboring yard. Will update through the summer.EARLY SUMMER (late May): No signs of early crabgrass just yet. It still is a bit early for this region but my neighbor's yard ...  which isn't well maintained ... is already has some babies due to early warmth. Will continue to update.",5.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Professor H,"Reviewed in the United States on March 26, 2020","This review is for the Preen 2464064 Lawn Crabgrass Control, 15 lb, Covers 5,000 sq. ftDid not phase a single weed. I was surprised that it did nothing to kill a single weed days after application.",2.0 out of 5 stars,
herbs,Chimique,B00KWYG3G4,Torque,"Reviewed in the United States on November 17, 2021",This product works well against crabgrass and doesn't kill St.Augustine grass.  I put down treatments about 1x/month and it seems to inhibit the crabgrass.  I can remove most crabgrass by hand or short mowing for the areas being treated.  I'll put down more when the grass begins to grow in Jan-Feb. We'll know for sure then.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B00KWYG3G4,James Dougherty,"Reviewed in the United States on December 2, 2022",Worked very fast and extremely effective!,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B07RFCGMTC,Ann E O'Connor,"Reviewed in the United States on August 24, 2023","This has been great at killing a particularly stubborn patch of weeds and poison ivy along our fence line, and it has almost entirely removed the vines that were starting to grow up the mature trees nearby.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B07RFCGMTC,Twitch,"Reviewed in the United States on February 1, 2023","Not only did it kill the poison ivy, it slaughtered everything around it too. Every plant except the trees. Works great but, I had to replant the grass too.",5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B07RFCGMTC,Anthonettedm,"Reviewed in the United States on December 24, 2023",Just like the other poison ivy killers I’ve tried.,4.0 out of 5 stars,Verified Purchase
herbs,Chimique,B07RFCGMTC,3wwoman,"Reviewed in the United States on August 7, 2021",I have used these products to help reduce an abundant crop of poison ivy and other vines.  It has been effective for 2 months so far.,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B07RFCGMTC,Sylvia M.,"Reviewed in the United States on May 26, 2021",Item is as listed. 5*****,5.0 out of 5 stars,Verified Purchase
herbs,Chimique,B07RFCGMTC,Zurper,"Reviewed in the United States on June 26, 2021","Works well on younger poison ivy after one application.  The older, larger vines take multiple applications.",4.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Amazon Customer,"Reviewed in the United States on August 12, 2023",It does kinda keep weeds down,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Amazon Customer,"Reviewed in the United States on September 6, 2023",Works Great!!!,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Leah Kosirowski,"Reviewed in the United States on July 16, 2023","Every spring, I have high hopes for starting a garden that will yield me beautiful vegetables and fruits in abundance. After about 2 months of caring for the garden, it inevitably goes downhill and weeds take over. In order to help slow this downhill road this year, I decided to invest in Preen's Natural product.I sprinkled the Preen into my garden in some spots and not in others, call it my own makeshift science experiment. The areas that were spread with Preen still had some weed growth, however it was significantly less than the areas that I did not spread Preen in. Overall it made the weed pulling more tolerable and definitely cut down my time weeding in the garden.The season is not over, and I'm not sure I trust the product's longevity, but I will update if anything changes.",4.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Monaco9,"Reviewed in the United States on April 27, 2022","I had a bumpy crop of weeds this spring. After I killed them, I applied Preen. An occasional little weed lifts it’s little head but that so easy to manage. Love this product!",5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,ROGER WIMPFHEIMER,"Reviewed in the United States on March 4, 2023","Use Preen on existing plants. Otherwise you , it doesn't work. It prevent seed germination.",3.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Prissymt,"Reviewed in the United States on September 19, 2022",A friend told me to buy this as I am working at transferring a wild acre into gardens.  I have been so impressed by this product and will never be without it.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Amanda McGarrell,"Reviewed in the United States on July 30, 2021",Great product! I love that so can safely use on vegetable gardens. Our local stores were sold out so I appreciated that I could order and get a quick delivery.,5.0 out of 5 stars,Verified Purchase
